"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-11","7.38","0.10","0.0","0.0","73","80","69","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-12","9.84","0.01","0.0","0.0","76","86","73","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-13","6.93","0.00","0.0","0.0","79","90","72",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-14","5.59","0.20","0.0","0.0","80","86","73","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-15","4.92","0.00","0.0","0.0","80","92","74",,,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-16","5.14","0.01","0.0","0.0","83","93","75",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-17","3.80","0.00","0.0","0.0","86","95","77",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-18","5.37","0.00","0.0","0.0","87","96","78",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-19","6.93","0.00","0.0","0.0","87","96","79",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-20","9.17","0.25","0.0","0.0","85","92","73","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-21","10.07","3.52","0.0","0.0","79","88","75","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-22","9.17","2.64","0.0","0.0","76","83","70","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-23","5.82","0.03","0.0","0.0","71","74","68","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-24","4.47","0.00","0.0","0.0","75","83","72","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-25","8.28","0.00","0.0","0.0","80","92","73",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-26","10.74","0.18","0.0","0.0","73","78","61","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-27","6.71","0.00","0.0","0.0","69","81","62",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-28","7.61","0.00","0.0","0.0","69","79","63",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-29","9.84","0.00","0.0","0.0","73","80","69","    1",,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-09-30","10.07","0.00","0.0","0.0","77","86","73",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-01","9.62","0.00","0.0","0.0","78","87","73","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-02","9.62","0.00","0.0","0.0","78","87","71",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-03","11.86","0.00","0.0","0.0","82","91","75",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-04","10.51","0.00","0.0","0.0","83","91","75",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-05","12.53","0.00","0.0","0.0","82","91","75",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-06","11.41","0.06","0.0","0.0","82","90","75",,,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-07","13.42","0.09","0.0","0.0","80","90","75","    1",,"    1",,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-08","10.96","2.07","0.0","0.0","77","86","69","    1",,"    1",,"    1",,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-09","8.72","2.50","0.0","0.0","71","76","64","    1",,"    1",,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-10","8.28","0.00","0.0","0.0","67","75","60","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-11","6.71","0.00","0.0","0.0","64","75","55",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-12","7.16","1.32","0.0","0.0","65","71","62","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-13","8.05","2.53","0.0","0.0","65","70","62","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-14","8.72","0.13","0.0","0.0","67","82","51","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-15","13.65","2.02","0.0","0.0","48","51","42","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-16","8.50","1.67","0.0","0.0","47","53","46","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-17","6.04","0.36","0.0","0.0","53","56","51","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-18","7.61","0.00","0.0","0.0","60","68","55",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-19","3.58","0.67","0.0","0.0","61","62","58","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-20","7.83","0.00","0.0","0.0","64","76","54","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-21","6.04","0.00","0.0","0.0","60","71","49",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-22","4.92","0.00","0.0","0.0","58","66","49",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-23","4.70","0.00","0.0","0.0","63","73","57",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-24","8.28","2.28","0.0","0.0","58","60","54","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-25","5.37","0.01","0.0","0.0","57","64","52","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-26","4.03","0.00","0.0","0.0","60","74","50",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-27","2.24","0.00","0.0","0.0","65","84","53",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-28","3.58","0.00","0.0","0.0","72","87","62",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-29","7.61","0.00","0.0","0.0","73","83","62",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-30","12.08","0.00","0.0","0.0","75","83","70",,,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-10-31","8.28","0.65","0.0","0.0","66","75","53","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-01","11.41","0.00","0.0","0.0","56","65","50",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-02","4.47","0.00","0.0","0.0","59","75","49",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-03","12.30","0.34","0.0","0.0","63","76","51","    1",,"    1",,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-04","6.49","0.00","0.0","0.0","60","67","50",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-05","9.17","0.00","0.0","0.0","63","82","53","    1",,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-06","8.50","0.00","0.0","0.0","67","75","57",,,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-07","9.62","0.01","0.0","0.0","65","71","58","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-08","8.72","0.37","0.0","0.0","57","58","50","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-09","12.75","0.00","0.0","0.0","51","57","42","    1",,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-10","6.71","0.00","0.0","0.0","44","53","35",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-11","10.51","0.12","0.0","0.0","49","53","47","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-12","14.76","0.37","0.0","0.0","45","47","35","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-13","12.53","0.00","0.0","0.0","35","42","31",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-14","5.82","0.00","0.0","0.0","36","49","26",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-15","5.14","0.00","0.0","0.0","45","66","32",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-16","6.71","0.00","0.0","0.0","56","73","42",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-17","10.29","0.00","0.0","0.0","58","72","46",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-18","12.53","0.01","0.0","0.0","49","62","39",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-19","4.70","0.00","0.0","0.0","44","56","38",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-20","5.14","0.00","0.0","0.0","47","61","36",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-21","3.36","0.00","0.0","0.0","47","61","35",,,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-22","8.05","0.00","0.0","0.0","52","64","40",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-23","10.07","0.00","0.0","0.0","62","76","51",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-24","8.28","0.00","0.0","0.0","59","74","44",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-25","17.00","0.00","0.0","0.0","60","63","41",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-26","8.28","0.00","0.0","0.0","42","52","33",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-27","5.82","0.00","0.0","0.0","48","67","37",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-28","11.41","0.00","0.0","0.0","55","71","42",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-29","10.51","0.00","0.0","0.0","64","79","52",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-11-30","12.75","0.15","0.0","0.0","69","73","61",,,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-01","10.74","0.00","0.0","0.0","66","72","56",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-02","7.38","0.00","0.0","0.0","57","61","47",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-03","9.40","0.00","0.0","0.0","51","55","40",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-04","6.26","0.00","0.0","0.0","41","49","32",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-05","6.71","0.00","0.0","0.0","43","54","32",,,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-06","8.50","0.16","0.0","0.0","51","54","48","    1",,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-07","9.62","0.76","0.0","0.0","47","48","44","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-08","12.30","0.38","0.0","0.0","43","44","39","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-09","9.62","0.00","0.0","0.0","42","52","38","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-10","3.58","0.00","0.0","0.0","44","58","34",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-11","8.95","0.00","0.0","0.0","48","62","34",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-12","12.08","0.00","0.0","0.0","55","65","49",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-13","10.96","0.12","0.0","0.0","61","65","47","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-14","15.88","0.03","0.0","0.0","46","51","44","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-15","8.05","0.00","0.0","0.0","49","62","39",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-16","4.92","0.00","0.0","0.0","50","68","37",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-17","4.47","0.00","0.0","0.0","50","55","43",,,,,,,,"    1",
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-18","5.37","0.00","0.0","0.0","49","63","37","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-19","7.38","0.01","0.0","0.0","55","61","52","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-20","16.55","0.00","0.0","0.0","55","61","48","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-21","8.72","0.00","0.0","0.0","50","60","39",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-22","8.28","0.00","0.0","0.0","54","68","45",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-23","9.40","0.00","0.0","0.0","50","58","42",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-24","9.40","0.00","0.0","0.0","49","62","37",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-25","8.95","0.00","0.0","0.0","60","65","57","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-26","16.78","2.12","0.0","0.0","63","68","56","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-27","12.30","0.27","0.0","0.0","58","64","42","    1",,"    1",,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-28","10.74","0.00","0.0","0.0","42","48","35",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-29","9.84","0.00","0.0","0.0","40","42","36",,,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-30","4.47","0.02","0.0","0.0","39","43","36","    1",,,,,,,,
"USW00013960","DALLAS FAA AIRPORT, TX US","2018-12-31","5.82","0.52","0.0","0.0","47","63","41","    1",,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-01-31",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-01",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-02",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-03",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-04",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-05",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-06",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-07",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-08",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-09",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-10",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-11",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-12",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-13",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-14",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-15",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-16",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-17",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-18",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-19",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-20",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-21",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-22",,"0.63",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-23",,"1.14",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-24",,"0.40",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-25",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-26",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-27",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-28",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-02-29",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-01",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-02",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-03",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-04",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-05",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-06",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-07",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-08",,"0.01",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-09",,"3.13",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-10",,"0.36",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-11",,"0.16",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-12",,"0.51",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-13",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-14",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-15",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-16",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-17",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-18",,"0.01",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-19",,"0.03",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-20",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-21",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-22",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-23",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-24",,"0.33",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-25",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-26",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-27",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-28",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-29",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-30",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-03-31",,"0.26",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-01",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-02",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-03",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-04",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-05",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-06",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-07",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-08",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-09",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-10",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-11",,"0.03",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-12",,"0.22",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-13",,"0.07",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-14",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-15",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-16",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-17",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-18",,"3.32",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-19",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-20",,"1.52",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-21",,"0.22",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-22",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-23",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-24",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-25",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-26",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-27",,"0.99",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-29",,"0.11",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-04-30",,"0.04",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-01",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-02",,"0.64",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-03",,"0.13",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-04",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-05",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-06",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-07",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-08",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-09",,"0.21",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-10",,"0.01",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-11",,"0.04",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-12",,"0.72",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-14",,"0.04",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-15",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-16",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-17",,"0.01",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-18",,"0.04",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-19",,"0.43",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-20",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-21",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-22",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-23",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-24",,"0.99",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-25",,"0.00",,,,,,,,,,,,,,
"US1TXRK0006","ROCKWALL 3.1 SSW, TX US","2016-05-26",,"0.00",,,,,,,,,,,,,,
